title,url,created_at,updated_at,published_date,summary,content,category,author,thumbnail_url,image_url,publisher_id,publisher_name,publisher_url
Plantation Ministry mulls including palm oil harvesting in TVET programmes to cut foreign labour dependence,https://www.klsescreener.com/v2/news/view/1261363,2024-01-11 16:17:03,2024-01-11 23:15:26,2024-01-11 16:08:31,Plantation and Commodities Minister Datuk Seri Johani Abdul Ghani said his ministry is considering incorporating palm oil harvesting into technical and vocational education and training (TVET) programmes to reduce the country’s dependence on foreign labour.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11):&nbsp;Plantation and Commodities Minister Datuk Seri Johani Abdul Ghani said his ministry is considering incorporating palm oil harvesting into technical and vocational education and training (TVET) programmes to reduce the country’s dependence on foreign labour.</p></div>

<div class=newsTextDataWrapInner><p>He said the persistent issue of labour shortage in the palm oil industry had resulted in production losses and low yields, and this restrained palm oil production from reaching full potential in 2022 and 2023.</p></div>

<div c",,,https://assets.theedgemarkets.com/20240111_PEO_MPOB PALM OIL ECONOMIC REVIEW 2024_MSY (4)_20240111160435_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Market Views: Asean markets look attractive going into 2024,https://www.klsescreener.com/v2/news/view/1261367,2024-01-11 16:18:56,2024-01-15 12:20:16,2024-01-11 16:05:00,"Teoh Kok Lin

Founder And Chief Investment Officer

Singular Asset Management Sdn Bhd","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Teoh Kok Lin</span></h3>

<div class=newsTextDataWrapInner><p><strong>Founder And Chief Investment Officer</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>Singular Asset Management Sdn Bhd</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href",Edge,,https://assets.theedgemarkets.com/61B_Powell.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Market Views: Turning up the tempo for local equities in the new year,https://www.klsescreener.com/v2/news/view/1261365,2024-01-11 16:18:55,2024-01-15 11:48:23,2024-01-11 16:05:00,"Vincent Khoo

Director Of Strategy

UOB Kay Hian Malaysia","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Vincent Khoo</span></h3>

<div class=newsTextDataWrapInner><p><strong>Director Of Strategy</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>UOB Kay Hian Malaysia</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia",Edge,,https://assets.theedgemarkets.com/61A_Iskandar.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Market Views: Greeting 2024 with common sense and a bit of hope,https://www.klsescreener.com/v2/news/view/1261357,2024-01-11 16:06:18,2024-01-15 11:48:19,2024-01-11 16:00:00,"Chris Eng

Chief Strategy Officer

Etiqa Insurance & Takaful","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Chris Eng</span></h3>

<div class=newsTextDataWrapInner><p><strong>Chief Strategy Officer</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>Etiqa Insurance &amp; Takaful</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgem",Edge,,https://assets.theedgemarkets.com/60B_SCORE.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
"International consultants’ poll: Property markets impacted by weak sentiment, look to 2024 for recovery",https://www.klsescreener.com/v2/news/view/1261355,2024-01-11 16:06:17,2024-01-15 11:05:34,2024-01-11 16:00:00,"Rising mortgage rates, high inflation, geopolitical issues and low consumer and business sentiment are but a few factors impacting property markets worldwide. Despite the global and local challenges faced, the markets are looking to the prospect of recovery next year, with opportunities seen espe...","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in City & Country, The Edge Malaysia Weekly on December 25, 2023 - January 7, 2024</span></p></div><div class=newsTextDataWrapInner><p>Rising mortgage rates, high inflation, geopolitical issues and low consumer and business sentiment are but a few factors impacting property markets worldwide. Despite the global and local challenges faced, the markets are looking to the prospect of recovery next year, with opportunities seen especially in the logistics/industrial markets as well as the living sect",Edge,,https://assets.theedgemarkets.com/CC15_International_TEM1504_theedgemalaysia.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Market Views: Staying the course,https://www.klsescreener.com/v2/news/view/1261353,2024-01-11 16:06:16,2024-01-15 10:05:42,2024-01-11 16:00:00,"Mak Joon Nien

CEO

Standard Chartered Bank Malaysia Bhd","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Mak Joon Nien</span></h3>

<div class=newsTextDataWrapInner><p><strong>CEO</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>Standard Chartered Bank Malaysia Bhd</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.",Edge,,https://assets.theedgemarkets.com/60A_Standard-Chartered.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Johari Ghani: Takeover offer for KUB not due to company being undervalued,https://www.klsescreener.com/v2/news/view/1261349,2024-01-11 16:04:24,2024-01-11 22:19:16,2024-01-11 15:59:48,"JAG Capital Holdings Bhd’s mandatory general offer (MGO) for KUB Malaysia Bhd is not due to any valuation issues, according to Plantation and Commodities Minister Datuk Seri Johari Abdul Ghani.","<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): JAG Capital Holdings Bhd’s mandatory general offer (MGO) for KUB Malaysia Bhd is not due to any valuation issues, according to Plantation and Commodities Minister Datuk Seri Johari Abdul Ghani.</p></div>

<div class=newsTextDataWrapInner><p>JAG is controlled by Johari, who is a shareholder with a 98.75% stake.</p></div>

<div class=newsTextDataWrapInner><p>On Tuesday (Jan 9), JAG raised its stake in KUB to above the 33% threshold, triggering the MGO. JAG said it does not intend to keep KUB’s listing status should it secure 90% of a",Edge,,https://assets.theedgemarkets.com/johari-20240111_PEO_MPOB-PALM-OIL-ECONOMIC-REVIEW-2024_MSY_20240111155801_theedgemalaysia.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
Market Views: A cautiously constructive 2024 market outlook,https://www.klsescreener.com/v2/news/view/1261351,2024-01-11 16:06:15,2024-01-14 09:17:55,2024-01-11 15:55:00,"Ray Choy

Chief Economist 

MARC Ratings Bhd","<div class=newsTextDataWrapInner><p><span style=""font-style: italics;"">This article first appeared in Capital, The Edge Malaysia Weekly on December 25, 2023 - December 31, 2023</span></p></div><h3><span style=""color:#d35400;"">Ray Choy</span></h3>

<div class=newsTextDataWrapInner><p><strong>Chief Economist&nbsp;</strong></p></div>

<div class=newsTextDataWrapInner><p><strong>MARC Ratings Bhd</strong></p></div><div class=inPageAd id=div-gpt-ad-inpage></div>

<div class=""mt-3 imgw-200 embed-right""><a class=""mobx embedimg-icon"" data-rel=""ceolightbox"" href=""//myassets.theedgemalaysia.com/pic",Edge,,https://assets.theedgemarkets.com/MV_Ray_1_TEM1504_20240103185419_theedgemalaysia.jpg,,54,TheEdge,http://www.theedgemarkets.com/options/edge
Prolintas gets RM2.7b financing  to restructure four highway concessions,https://www.klsescreener.com/v2/news/view/1261407,2024-01-11 17:20:46,2024-01-11 17:20:46,2024-01-11 15:48:10,KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) has granted RM2.7 billion financing facilities to Projek Lintasan Kota Holdings Sdn Bhd (Prolintas) to assist in the comprehensive restructuring of its four highway concessions.It will also help with the listing exercise ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) has granted RM2.7 billion financing facilities to Projek Lintasan Kota Holdings Sdn Bhd (Prolintas) to assist in the comprehensive restructuring of its four highway concessions.</p><p>It will also help with the listing exercise of its concession companies.</p><p>Prolintas accepted the Tawarruq asset financing facilities through wholly owned company, Prolintas Managers Sdn Bhd.</p><p>The four highway concessions being restructured are Ampang – Kuala Lumpur Elevated Highway (Akleh), Gu",Corporate,,https://assets.nst.com.my/images/articles/bpmb11_NSTfield_image_listing_featured_v2.var_1704961933.jpg,https://assets.nst.com.my/images/articles/pic_1_1704964543.jpg,79,NST,https://www.nst.com.my/business/corporate
BPMB grants RM2.7b financing facilities to Prolintas for restructuring of highway concessions,https://www.klsescreener.com/v2/news/view/1261375,2024-01-11 16:30:26,2024-01-11 16:30:26,2024-01-11 15:48:10,KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) has granted RM2.7 billion financing facilities to Projek Lintasan Kota Holdings Sdn Bhd (Prolintas) to assist in the comprehensive restructuring of its four highway concessions.It will also help with the listing exercise ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) has granted RM2.7 billion financing facilities to Projek Lintasan Kota Holdings Sdn Bhd (Prolintas) to assist in the comprehensive restructuring of its four highway concessions.</p><p>It will also help with the listing exercise of its concession companies.</p><p>Prolintas accepted the Tawarruq asset financing facilities through wholly owned company, Prolintas Managers Sdn Bhd.</p><p>The four highway concessions being restructured are Ampang – Kuala Lumpur Elevated Highway (Akleh), Gu",Corporate,,https://assets.nst.com.my/images/articles/bpmb11_NSTfield_image_listing_featured_v2.var_1704959654.jpg,https://assets.nst.com.my/images/articles/bpmb_1704959280.jpg,79,NST,https://www.nst.com.my/business/corporate
BPMB grants RM2.7b financing faciities to Prolintas for restructuring of highway concessions,https://www.klsescreener.com/v2/news/view/1261335,2024-01-11 15:50:54,2024-01-11 15:50:54,2024-01-11 15:48:10,KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) has granted RM2.7 billion financing facilities to Projek Lintasan Kota Holdings Sdn Bhd (Prolintas) to assist in the comprehensive restructuring of its four highway concessions.It will also help with the listing exercise ...,"<div itemprop=""articleBody"" class=""dable-content-wrapper""><p>KUALA LUMPUR: Bank Pembangunan Malaysia Bhd (BPMB) has granted RM2.7 billion financing facilities to Projek Lintasan Kota Holdings Sdn Bhd (Prolintas) to assist in the comprehensive restructuring of its four highway concessions.</p><p>It will also help with the listing exercise of its concession companies.</p><p>Prolintas accepted the Tawarruq asset financing facilities through wholly owned company, Prolintas Managers Sdn Bhd.</p><p>Prolintas&#039; four highway concessions are Ampang – Kuala Lumpur Elevated Highway (Akleh), Guthrie C",Corporate,,https://assets.nst.com.my/images/articles/bpmb11_NSTfield_image_listing_featured_v2.var_1704959287.jpg,https://assets.nst.com.my/images/articles/bpmb_1704959280.jpg,79,NST,https://www.nst.com.my/business/corporate
SC charges company director with 17 counts of money laundering involving over RM160m,https://www.klsescreener.com/v2/news/view/1261339,2024-01-11 15:51:05,2024-01-11 21:19:21,2024-01-11 15:43:06,The Securities Commission Malaysia (SC) on Thursday slapped a company director with 17 money-laundering charges amounting to more than RM160 million.,"<div class=newsTextDataWrapInner><p>KUALA LUMPUR (Jan 11): The Securities Commission Malaysia (SC) on Thursday slapped a company director with 17 money-laundering charges amounting to more than RM160 million.</p></div>

<div class=newsTextDataWrapInner><p>Chin Wai Lan, who turns 50 this year, was charged before two separate Sessions Courts, where she pleaded not guilty and claimed trial to all 17 charges.</p></div>

<div class=newsTextDataWrapInner><p>The single mother of two was accused of receiving about RM164,587,103 of unlawful proceeds in her bank account or through accounts of compan",,,https://assets.theedgemarkets.com/Securities-Commission-Malaysia -1_20230814115301_theedgemalaysia_8.jpg,,52,TheEdge,http://www.theedgemarkets.com/categories/malaysia
